PMX Bone Weight
0,13.05426,-1.14354,1.573213E-05,-0.6857446,-0.7278423,上半身,下半身,上半身2,操作中心,0.9352323,0.0647385,2.919734E-05,0,False,0,0,0,0,0,0,0,0,0
-0.03285,13.00714,-1.13131,0.9054228,-0.06080526,-0.4201338,上半身,下半身,上半身2,操作中心,0.9328978,0.06707314,2.903749E-05,0,False,0,0,0,0,0,0,0,0,0
-0.03333,12.9978,-1.14085,0.9109818,0.2083695,-0.3559414,上半身,下半身,上半身2,操作中心,0.9317151,0.06825581,2.908987E-05,0,False,0,0,0,0,0,0,0,0,0
-0.04359,13.04428,-1.16805,0.8573786,-0.1369283,-0.4961376,上半身,下半身,上半身2,操作中心,0.9276085,0.07230814,8.333629E-05,0,False,0,0,0,0,0,0,0,0,0
-0.03435,12.99053,-1.15254,0.7574006,0.4279287,-0.4931748,上半身,下半身,上半身2,操作中心,0.9211462,0.07882419,2.960884E-05,0,False,0,0,0,0,0,0,0,0,0
-0.8271099,13.82187,-0.5101199,-0.9541386,0.190569,0.2308744,上半身,上半身2,下半身,右足D,0.4585626,0.3533365,0.1881009,2.878361E-11,False,0,0,0,0,0,0,0,0,0
-0.85162,13.70111,-0.5098099,-0.9475662,0.2275311,0.2243837,上半身,上半身2,下半身,右足M2,0.4605861,0.3242234,0.2151902,3.990847E-07,False,0,0,0,0,0,0,0,0,0
-0.8672199,13.68575,-0.5993499,-0.9645644,0.2495706,0.08561527,上半身,上半身2,下半身,右足M2,0.4544951,0.3297413,0.2157634,1.551939E-07,False,0,0,0,0,0,0,0,0,0
-0.84003,13.80537,-0.6023099,-0.9720461,0.2202966,0.08121438,上半身,上半身2,下半身,右足D,0.4507755,0.3448006,0.2044239,6.269331E-11,False,0,0,0,0,0,0,0,0,0
-0.79077,13.84006,-0.4068899,-0.8883105,0.1511009,0.4336738,上半身,上半身2,下半身,右足D,0.4717144,0.3528373,0.1754483,9.781368E-12,False,0,0,0,0,0,0,0,0,0
-0.81097,13.71858,-0.4060799,-0.8858653,0.1976934,0.4197143,上半身,上半身2,下半身,右足M2,0.4674951,0.3121496,0.2203549,4.720747E-07,False,0,0,0,0,0,0,0,0,0
-0.7149699,13.85842,-0.2854599,-0.7926471,0.1220653,0.5973362,上半身,上半身2,下半身,右足D,0.4865512,0.3556018,0.1578469,6.934812E-13,False,0,0,0,0,0,0,0,0,0
-0.72793,13.73879,-0.2785799,-0.790157,0.172518,0.5881237,上半身,上半身2,下半身,右足M2,0.4784434,0.3262496,0.195307,2.10784E-08,False,0,0,0,0,0,0,0,0,0
-0.6126,13.86903,-0.1713499,-0.6567098,0.1084168,0.7463097,上半身,上半身2,下半身,操作中心,0.4978726,0.3566085,0.1455189,0,False,0,0,0,0,0,0,0,0,0
-0.6179799,13.75287,-0.1587099,-0.645371,0.1575029,0.7474552,上半身,上半身2,下半身,操作中心,0.4788851,0.3226652,0.1984497,0,False,0,0,0,0,0,0,0,0,0
-0.80794,13.34494,-0.19451,-0.7101405,0.3752809,0.5957053,下半身,上半身,上半身2,右足M2,0.47341,0.3744658,0.1497013,0.002422868,False,0,0,0,0,0,0,0,0,0
-0.8419501,13.23509,-0.15851,-0.6791065,0.4285107,0.5959806,下半身,上半身,上半身2,右足M2,0.5566705,0.3248322,0.1109459,0.007551359,False,0,0,0,0,0,0,0,0,0
-0.96408,13.22244,-0.3146899,-0.780839,0.446176,0.4372841,下半身,上半身,上半身2,右足M2,0.5597491,0.3336834,0.09893102,0.007636575,False,0,0,0,0,0,0,0,0,0
-0.9203299,13.328,-0.3431199,-0.8034672,0.4105219,0.4311756,下半身,上半身,上半身2,右足M2,0.4494698,0.3960133,0.1528556,0.001661253,False,0,0,0,0,0,0,0,0,0
-0.6705499,13.35617,-0.06385996,-0.5657905,0.3498391,0.746655,下半身,上半身,上半身2,右足M2,0.4842055,0.3580917,0.1547042,0.002998564,False,0,0,0,0,0,0,0,0,0
-0.69065,13.24904,-0.02557997,-0.5394251,0.4138995,0.7332856,下半身,上半身,上半身2,右足M2,0.5738682,0.3069858,0.110058,0.009088028,False,0,0,0,0,0,0,0,0,0
-0.65284,13.4738,-0.09824997,-0.5935327,0.2910367,0.7503443,上半身,下半身,上半身2,右足M2,0.4069836,0.3856598,0.2066762,0.0006803757,False,0,0,0,0,0,0,0,0,0
-0.7794099,13.46004,-0.22571,-0.7443243,0.3131997,0.5898197,上半身,下半身,上半身2,右足M2,0.417714,0.38554,0.1962682,0.0004777224,False,0,0,0,0,0,0,0,0,0
-0.8801901,13.4411,-0.36891,-0.8368417,0.3422666,0.4272583,上半身,下半身,上半身2,右足M2,0.4254453,0.3863814,0.1878577,0.0003155227,False,0,0,0,0,0,0,0,0,0
-0.53332,13.36024,0.01154003,-0.378486,0.3382445,0.861591,下半身,上半身,上半身2,右足M2,0.5061721,0.339834,0.1504931,0.003500762,False,0,0,0,0,0,0,0,0,0
-0.5500399,13.2506,0.05265002,-0.3585989,0.4031781,0.8419349,下半身,上半身,上半身2,右足M2,0.6008138,0.2882094,0.1015968,0.009380003,False,0,0,0,0,0,0,0,0,0
-0.39816,13.35585,0.05729003,-0.2698291,0.3241155,0.90672,下半身,上半身,上半身2,右足M2,0.5558499,0.3128306,0.1278158,0.003503793,False,0,0,0,0,0,0,0,0,0
-0.4057,13.22222,0.10936,-0.2179259,0.374186,0.9013839,下半身,上半身,上半身2,右足M2,0.6540717,0.2582709,0.07835634,0.009301041,False,0,0,0,0,0,0,0,0,0
-0.38676,13.47763,0.02136003,-0.2931788,0.2572219,0.9208057,下半身,上半身,上半身2,右足M2,0.4217412,0.3764498,0.2010565,0.0007525264,False,0,0,0,0,0,0,0,0,0
-0.5210199,13.47915,-0.02422996,-0.4002333,0.2723695,0.8750018,上半身,下半身,上半身2,右足M2,0.3962748,0.3918093,0.2111209,0.0007950235,False,0,0,0,0,0,0,0,0,0
-0.06885999,13.2933,0.10555,0.2727952,0.3266408,0.9049247,下半身,上半身,上半身2,右足M2,0.5227109,0.3294343,0.1477984,5.64027E-05,False,0,0,0,0,0,0,0,0,0
-0.08278,13.1564,0.16088,0.1347898,0.3546504,0.9252324,下半身,上半身,上半身2,右足M2,0.6305455,0.2859475,0.08331889,0.0001880786,False,0,0,0,0,0,0,0,0,0
-0.17265,13.18686,0.1614,0.01139626,0.3190937,0.9476547,下半身,上半身,上半身2,右足M2,0.6085392,0.2915294,0.09919879,0.0007325918,False,0,0,0,0,0,0,0,0,0
-0.15281,13.32004,0.1204,0.07696584,0.297641,0.9515703,下半身,上半身,上半身2,右足M2,0.485037,0.3430144,0.171874,7.46653E-05,False,0,0,0,0,0,0,0,0,0
0,13.27865,0.08906002,-8.868054E-06,0.3781296,0.9257526,下半身,上半身,上半身2,右足M2,0.5325935,0.3275726,0.1398299,4.00913E-06,False,0,0,0,0,0,0,0,0,0
0,13.14009,0.15523,-1.59581E-05,0.3924464,0.9197749,下半身,上半身,上半身2,右足M2,0.6324551,0.2859847,0.08153646,2.369355E-05,False,0,0,0,0,0,0,0,0,0
0,13.42444,0.02553003,1.488253E-06,0.3388539,0.940839,下半身,上半身,上半身2,操作中心,0.4198348,0.3685158,0.2116493,0,False,0,0,0,0,0,0,0,0,0
-0.05958,13.43674,0.05169003,0.4012436,0.2816794,0.8715849,下半身,上半身,上半身2,操作中心,0.4065881,0.371917,0.2214949,0,False,0,0,0,0,0,0,0,0,0
-0.1377,13.45756,0.08080003,0.1507323,0.26476,0.952461,上半身,下半身,上半身2,操作中心,0.3829975,0.3800959,0.2369066,0,False,0,0,0,0,0,0,0,0,0
-0.26695,13.34167,0.09894002,-0.1819015,0.3056429,0.9346091,下半身,上半身,上半身2,右足M2,0.5236588,0.3279629,0.1475636,0.0008147698,False,0,0,0,0,0,0,0,0,0
-0.27671,13.21301,0.14033,-0.1487197,0.3281852,0.9328327,下半身,上半身,上半身2,右足M2,0.6306305,0.2769564,0.08951179,0.002901335,False,0,0,0,0,0,0,0,0,0
-0.25287,13.47081,0.06353003,-0.1889049,0.2566976,0.9478509,下半身,上半身,上半身2,右足M2,0.4004176,0.3795558,0.2199794,4.725814E-05,False,0,0,0,0,0,0,0,0,0
-0.0573,13.85804,-0.03148994,0.4402952,0.04947631,0.8964888,上半身,上半身2,下半身,操作中心,0.4770029,0.4014846,0.1215124,0,False,0,0,0,0,0,0,0,0,0
